DateTime,City,State,Country,location,geocode,lat,long
2020-07-24 00:00:00,Waterbury,CT,USA,"Waterbury,CT,USA","(41.5581525, -73.0514965)",41.5581525,-73.0514965
2020-07-23 23:30:00,Alvin,WI,USA,"Alvin,WI,USA","(45.9849576, -88.8292948)",45.9849576,-88.8292948
2020-07-23 23:00:00,Cortlandt manor,NY,USA,"Cortlandt manor,NY,USA","(41.2804112, -73.87147519999999)",41.2804112,-73.87147519999999
2020-07-23 23:00:00,Evergreen Park,IL,USA,"Evergreen Park,IL,USA","(41.7205889, -87.7017175)",41.7205889,-87.7017175
2020-07-23 22:04:00,New London,CT,USA,"New London,CT,USA","(41.3556539, -72.0995209)",41.3556539,-72.0995209
2020-07-23 22:00:00,Lotus,CA,USA,"Lotus,CA,USA","(38.801568, -120.9085501)",38.801568,-120.9085501
2020-07-23 21:30:00,Kennewick,WA,USA,"Kennewick,WA,USA","(46.2086683, -119.119948)",46.2086683,-119.119948
2020-07-23 19:30:00,Tonopah,AZ,USA,"Tonopah,AZ,USA","(33.4934778, -112.9370802)",33.4934778,-112.9370802
2020-07-23 19:30:00,Tonopah,AZ,USA,"Tonopah,AZ,USA","(33.4934778, -112.9370802)",33.4934778,-112.9370802
2020-07-23 16:39:00,Walla Walla,WA,USA,"Walla Walla,WA,USA","(46.0645809, -118.3430209)",46.0645809,-118.3430209
2020-07-23 10:00:00,Clinton,NY,USA,"Clinton,NY,USA","(43.0484029, -75.3785034)",43.0484029,-75.3785034
2020-07-23 00:30:00,Sydney (Australia),,Australia,"Sydney (Australia),Australia","(-33.8688197, 151.2092955)",-33.8688197,151.2092955
2020-07-22 23:47:00,Anacortes,WA,USA,"Anacortes,WA,USA","(48.51260449999999, -122.6126718)",48.51260449999999,-122.6126718
2020-07-22 23:30:00,Port Elgin (Canada),ON,Canada,"Port Elgin (Canada),ON,Canada","(44.4340516, -81.39294129999999)",44.4340516,-81.39294129999999
2020-07-22 21:45:00,Yuba City,CA,USA,"Yuba City,CA,USA","(39.1404477, -121.6169108)",39.1404477,-121.6169108
2020-07-22 21:36:00,Dash Point,WA,USA,"Dash Point,WA,USA","(47.3189879, -122.4265136)",47.3189879,-122.4265136
2020-07-22 21:00:00,Cumming,GA,USA,"Cumming,GA,USA","(34.2073196, -84.14019259999999)",34.2073196,-84.14019259999999
2020-07-22 19:50:00,Erode (India),,India,"Erode (India),India","(11.3410364, 77.7171642)",11.3410364,77.7171642
2020-07-22 17:10:00,Wilmington (near),IL,USA,"Wilmington (near),IL,USA","(41.3078093, -88.1467243)",41.3078093,-88.1467243
2020-07-22 11:00:00,Coon Rapids,MN,USA,"Coon Rapids,MN,USA","(45.1732394, -93.30300629999999)",45.1732394,-93.30300629999999
2020-07-22 10:50:00,Fort Wayne,IN,USA,"Fort Wayne,IN,USA","(41.079273, -85.1393513)",41.079273,-85.1393513
2020-07-22 08:47:00,Houston,TX,USA,"Houston,TX,USA","(29.7604267, -95.3698028)",29.7604267,-95.3698028
2020-07-22 06:15:00,Marietta,GA,USA,"Marietta,GA,USA","(33.95260200000001, -84.5499327)",33.95260200000001,-84.5499327
2020-07-22 05:20:00,Valley City,ND,USA,"Valley City,ND,USA","(46.9233129, -98.0031547)",46.9233129,-98.0031547
2020-07-22 04:15:00,Suffolk,VA,USA,"Suffolk,VA,USA","(36.7282054, -76.5835621)",36.7282054,-76.5835621
2020-07-22 04:10:00,Ferndale,WA,USA,"Ferndale,WA,USA","(48.8464991, -122.5910056)",48.8464991,-122.5910056
2020-07-22 03:00:00,Government Camp,OR,USA,"Government Camp,OR,USA","(45.3040072, -121.7547998)",45.3040072,-121.7547998
2020-07-22 00:46:00,Alvin,TX,USA,"Alvin,TX,USA","(29.4238472, -95.24410089999999)",29.4238472,-95.24410089999999
2020-07-22 00:12:00,St. Louis,MO,USA,"St. Louis,MO,USA","(38.6270025, -90.19940419999999)",38.6270025,-90.19940419999999
2020-07-22 00:10:00,Washington (UK/England),,United Kingdom,"Washington (UK/England),United Kingdom","(54.89743199999999, -1.517366)",54.89743199999999,-1.517366
2020-07-22 00:10:00,Washington,,United Kingdom,"Washington,United Kingdom","(54.89743199999999, -1.517366)",54.89743199999999,-1.517366
2020-07-22 00:00:00,South Fork,CO,USA,"South Fork,CO,USA","(37.6700041, -106.6397638)",37.6700041,-106.6397638
2020-07-22 00:00:00,Clifton,NJ,USA,"Clifton,NJ,USA","(40.8584328, -74.16375529999999)",40.8584328,-74.16375529999999
2020-07-21 23:35:00,Nashua,NH,USA,"Nashua,NH,USA","(42.7653662, -71.46756599999999)",42.7653662,-71.46756599999999
2020-07-21 23:00:00,Long Barn,CA,USA,"Long Barn,CA,USA","(38.0929762, -120.1343539)",38.0929762,-120.1343539
2020-07-21 23:00:00,Boise,ID,USA,"Boise,ID,USA","(43.6150186, -116.2023137)",43.6150186,-116.2023137
2020-07-21 22:45:00,Bristol,CT,USA,"Bristol,CT,USA","(41.67176480000001, -72.9492703)",41.67176480000001,-72.9492703
2020-07-21 22:40:00,Stanton,CA,USA,"Stanton,CA,USA","(33.8028875, -117.9931203)",33.8028875,-117.9931203
2020-07-21 22:30:00,Rocky Ford,CO,USA,"Rocky Ford,CO,USA","(38.052508, -103.7202274)",38.052508,-103.7202274
2020-07-21 22:21:00,Mill Creek,WA,USA,"Mill Creek,WA,USA","(47.8600971, -122.2042966)",47.8600971,-122.2042966
2020-07-21 22:02:00,Littleton,CO,USA,"Littleton,CO,USA","(39.613321, -105.0166498)",39.613321,-105.0166498
2020-07-21 22:00:00,Vancleave,MS,USA,"Vancleave,MS,USA","(30.5404745, -88.6875237)",30.5404745,-88.6875237
2020-07-21 22:00:00,Littleton,CO,USA,"Littleton,CO,USA","(39.613321, -105.0166498)",39.613321,-105.0166498
2020-07-21 21:50:00,Temecula,CA,USA,"Temecula,CA,USA","(33.4934243, -117.1488156)",33.4934243,-117.1488156
2020-07-21 21:50:00,Roseburg,OR,USA,"Roseburg,OR,USA","(43.216505, -123.3417381)",43.216505,-123.3417381
2020-07-21 21:45:00,Bergenfield,NJ,USA,"Bergenfield,NJ,USA","(40.9275987, -73.9973608)",40.9275987,-73.9973608
2020-07-21 21:40:00,Whitehall,PA,USA,"Whitehall,PA,USA","(40.6572331, -75.4985521)",40.6572331,-75.4985521
2020-07-21 21:30:00,Winfield,IN,USA,"Winfield,IN,USA","(41.4255832, -87.2390447)",41.4255832,-87.2390447
2020-07-21 21:00:00,New York City (Brooklyn),NY,USA,"New York City (Brooklyn),NY,USA","(40.6781784, -73.9441579)",40.6781784,-73.9441579
2020-07-21 20:00:00,Blaine,MN,USA,"Blaine,MN,USA","(45.1607987, -93.23494889999999)",45.1607987,-93.23494889999999
2020-07-21 19:45:00,Kingman,AZ,USA,"Kingman,AZ,USA","(35.189443, -114.0530065)",35.189443,-114.0530065
2020-07-21 12:30:00,Lethbridge (Canada),AB,Canada,"Lethbridge (Canada),AB,Canada","(49.6956181, -112.8451067)",49.6956181,-112.8451067
2020-07-21 12:18:00,Rio Medina,TX,USA,"Rio Medina,TX,USA","(29.4396769, -98.88419449999999)",29.4396769,-98.88419449999999
2020-07-21 12:01:00,Temecula,CA,USA,"Temecula,CA,USA","(33.4934243, -117.1488156)",33.4934243,-117.1488156
2020-07-21 11:55:00,Littlerock,CA,USA,"Littlerock,CA,USA","(34.521104, -117.9836793)",34.521104,-117.9836793
2020-07-21 08:45:00,Axis,AL,USA,"Axis,AL,USA","(30.9297926, -88.02726469999999)",30.9297926,-88.02726469999999
2020-07-21 07:24:00,Valley City,ND,USA,"Valley City,ND,USA","(46.9233129, -98.0031547)",46.9233129,-98.0031547
2020-07-21 04:36:00,Martinsburg,WV,USA,"Martinsburg,WV,USA","(39.4562099, -77.96388689999999)",39.4562099,-77.96388689999999
2020-07-21 03:30:00,Orlando,FL,USA,"Orlando,FL,USA","(28.5383832, -81.3789269)",28.5383832,-81.3789269
2020-07-21 03:00:00,Staten Island,NY,USA,"Staten Island,NY,USA","(40.5795317, -74.1502007)",40.5795317,-74.1502007
2020-07-21 01:45:00,Hayden,ID,USA,"Hayden,ID,USA","(47.76601609999999, -116.7865815)",47.76601609999999,-116.7865815
2020-07-21 00:00:00,Thornton,CO,USA,"Thornton,CO,USA","(39.8680412, -104.9719243)",39.8680412,-104.9719243
2020-07-21 00:00:00,Baker (Outside of; on I-84),OR,USA,"Baker (Outside of; on I-84),OR,USA","(45.6893978, -118.9250106)",45.6893978,-118.9250106
2020-07-21 00:00:00,"Outside Baker, OR, on hwy 84",OR,USA,"Outside Baker, OR, on hwy 84,OR,USA","(44.7748748, -117.8343848)",44.7748748,-117.8343848
2020-07-21 00:00:00,Sandy,UT,USA,"Sandy,UT,USA","(40.5649781, -111.8389726)",40.5649781,-111.8389726
2020-07-20 22:45:00,Waterford,MI,USA,"Waterford,MI,USA","(42.6907443, -83.4066132)",42.6907443,-83.4066132
2020-07-20 22:37:00,North Bergen,NJ,USA,"North Bergen,NJ,USA","(40.8042674, -74.012084)",40.8042674,-74.012084
2020-07-20 22:30:00,Orient,WA,USA,"Orient,WA,USA","(48.8664292, -118.2039661)",48.8664292,-118.2039661
2020-07-20 22:13:00,Seattle,WA,USA,"Seattle,WA,USA","(47.6062095, -122.3320708)",47.6062095,-122.3320708
2020-07-20 22:00:00,Marathon,FL,USA,"Marathon,FL,USA","(24.726026, -81.0446262)",24.726026,-81.0446262
2020-07-20 22:00:00,Birmingham (UK/Wales),United Kingdom,United Kingdom,"Birmingham (UK/Wales),United Kingdom,United Kingdom","(52.1306607, -3.7837117)",52.1306607,-3.7837117
2020-07-20 22:00:00,Camp Sherman,OR,USA,"Camp Sherman,OR,USA","(44.46056470000001, -121.6437291)",44.46056470000001,-121.6437291
2020-07-20 21:45:00,Appleton,WA,USA,"Appleton,WA,USA","(45.8117886, -121.2711843)",45.8117886,-121.2711843
2020-07-20 20:30:00,Silt,CO,USA,"Silt,CO,USA","(39.5485917, -107.6561707)",39.5485917,-107.6561707
2020-07-20 19:45:00,Beverly,MA,USA,"Beverly,MA,USA","(42.5584283, -70.880049)",42.5584283,-70.880049
2020-07-20 18:00:00,Los Ángeles,CA,USA,"Los Ángeles,CA,USA","(34.0522342, -118.2436849)",34.0522342,-118.2436849
2020-07-20 16:55:00,Modesto,CA,USA,"Modesto,CA,USA","(37.6392595, -120.9970014)",37.6392595,-120.9970014
2020-07-20 13:10:00,McFarland,CA,USA,"McFarland,CA,USA","(35.6780104, -119.2292748)",35.6780104,-119.2292748
2020-07-20 10:00:00,Woodland,WA,USA,"Woodland,WA,USA","(45.9045591, -122.7439912)",45.9045591,-122.7439912
2020-07-20 09:00:00,Beverly,MA,USA,"Beverly,MA,USA","(42.5584283, -70.880049)",42.5584283,-70.880049
2020-07-20 04:30:00,Las Vegas,NV,USA,"Las Vegas,NV,USA","(36.171563, -115.1391009)",36.171563,-115.1391009
2020-07-20 03:54:00,Walla Walla,WA,USA,"Walla Walla,WA,USA","(46.0645809, -118.3430209)",46.0645809,-118.3430209
2020-07-20 03:01:00,Kennesaw,GA,USA,"Kennesaw,GA,USA","(34.0234337, -84.6154897)",34.0234337,-84.6154897
2020-07-20 01:04:00,Billings,MT,USA,"Billings,MT,USA","(45.7832856, -108.5006904)",45.7832856,-108.5006904
2020-07-19 00:00:00,Port Saint Lucie,FL,USA,"Port Saint Lucie,FL,USA","(27.2730492, -80.3582261)",27.2730492,-80.3582261
2020-07-19 23:35:00,Dayton,OH,USA,"Dayton,OH,USA","(39.7589478, -84.1916069)",39.7589478,-84.1916069
2020-07-19 23:10:00,Portland,OR,USA,"Portland,OR,USA","(45.515232, -122.6783853)",45.515232,-122.6783853
2020-07-19 23:05:00,Las Vegas,NM,USA,"Las Vegas,NM,USA","(35.5942137, -105.2227978)",35.5942137,-105.2227978
2020-07-19 22:45:00,Vienna,VA,USA,"Vienna,VA,USA","(38.9012225, -77.2652604)",38.9012225,-77.2652604
2020-07-19 22:00:00,Hico,WV,USA,"Hico,WV,USA","(38.1174964, -81.00568489999999)",38.1174964,-81.00568489999999
2020-07-19 21:50:00,NoLos Angeles (northeast of),CA,USA,"NoLos Angeles (northeast of),CA,USA","(36.778261, -119.4179324)",36.778261,-119.4179324
2020-07-19 21:30:00,North Myrtle Beach (Crescent Beach),SC,USA,"North Myrtle Beach (Crescent Beach),SC,USA","(33.8076725, -78.70085019999999)",33.8076725,-78.70085019999999
2020-07-19 21:00:00,Fresno,CA,USA,"Fresno,CA,USA","(36.7377981, -119.7871247)",36.7377981,-119.7871247
2020-07-19 20:00:00,Fairdale,WV,USA,"Fairdale,WV,USA","(37.7815016, -81.3631596)",37.7815016,-81.3631596
2020-07-19 15:30:00,Kingston,NY,USA,"Kingston,NY,USA","(41.9270367, -73.9973608)",41.9270367,-73.9973608
2020-07-19 13:51:00,Boise,ID,USA,"Boise,ID,USA","(43.6150186, -116.2023137)",43.6150186,-116.2023137
2020-07-19 13:00:00,Albuquerque,NM,USA,"Albuquerque,NM,USA","(35.0843859, -106.650422)",35.0843859,-106.650422
2020-07-19 06:30:00,Huddleston,VA,USA,"Huddleston,VA,USA","(37.158334, -79.4736695)",37.158334,-79.4736695
2020-07-19 06:01:00,Farmington Hills,MI,USA,"Farmington Hills,MI,USA","(42.4989936, -83.3677168)",42.4989936,-83.3677168
2020-07-19 03:54:00,Boise,ID,USA,"Boise,ID,USA","(43.6150186, -116.2023137)",43.6150186,-116.2023137
2020-07-19 03:20:00,Stamford,CT,USA,"Stamford,CT,USA","(41.0534302, -73.5387341)",41.0534302,-73.5387341
2020-07-19 00:05:00,Doylestown,OH,USA,"Doylestown,OH,USA","(40.9700549, -81.69651680000001)",40.9700549,-81.69651680000001
2020-07-18 23:30:00,Danville,NH,USA,"Danville,NH,USA","(42.9125877, -71.124504)",42.9125877,-71.124504
2020-07-18 23:15:00,Lakeview,OH,USA,"Lakeview,OH,USA","(40.4847717, -83.9229952)",40.4847717,-83.9229952
2020-07-18 23:03:00,Salina,KS,USA,"Salina,KS,USA","(38.8402805, -97.61142369999999)",38.8402805,-97.61142369999999
2020-07-18 23:00:00,Warrensburg,MO,USA,"Warrensburg,MO,USA","(38.7627893, -93.73604979999999)",38.7627893,-93.73604979999999
2020-07-18 23:00:00,Littleton,CO,USA,"Littleton,CO,USA","(39.613321, -105.0166498)",39.613321,-105.0166498
2020-07-18 23:00:00,Willowick,OH,USA,"Willowick,OH,USA","(41.6331034, -81.46872739999999)",41.6331034,-81.46872739999999
2020-07-18 22:52:00,Chester Springs,PA,USA,"Chester Springs,PA,USA","(40.0784461, -75.6342521)",40.0784461,-75.6342521
2020-07-18 22:48:00,Lawrence,KS,USA,"Lawrence,KS,USA","(38.9716689, -95.2352501)",38.9716689,-95.2352501
2020-07-18 22:31:00,Sullivan,OH,USA,"Sullivan,OH,USA","(41.0281106, -82.2221033)",41.0281106,-82.2221033
2020-07-18 22:31:00,Sullivan,OH,USA,"Sullivan,OH,USA","(41.0281106, -82.2221033)",41.0281106,-82.2221033
2020-07-18 22:30:00,Darlington,MD,USA,"Darlington,MD,USA","(39.6393033, -76.20291600000002)",39.6393033,-76.20291600000002
2020-07-18 22:00:00,Greenfield,NH,USA,"Greenfield,NH,USA","(42.9506384, -71.8723003)",42.9506384,-71.8723003
2020-07-18 22:00:00,New York City,NY,USA,"New York City,NY,USA","(40.7127753, -74.0059728)",40.7127753,-74.0059728
2020-07-18 20:35:00,Merced,CA,USA,"Merced,CA,USA","(37.3021632, -120.4829677)",37.3021632,-120.4829677
2020-07-18 19:30:00,Armadale (Australia),,Australia,"Armadale (Australia),Australia","(-32.1384821, 116.1832068)",-32.1384821,116.1832068
2020-07-18 17:00:00,Merced,CA,USA,"Merced,CA,USA","(37.3021632, -120.4829677)",37.3021632,-120.4829677
2020-07-18 16:00:00,Wells,ME,USA,"Wells,ME,USA","(43.3222329, -70.5805209)",43.3222329,-70.5805209
2020-07-18 12:46:00,Ajax (Canada),ON,Canada,"Ajax (Canada),ON,Canada","(43.8508553, -79.0203732)",43.8508553,-79.0203732
2020-07-18 11:58:00,Garrettsville,OH,USA,"Garrettsville,OH,USA","(41.2842224, -81.0964856)",41.2842224,-81.0964856
2020-07-18 10:34:00,Northbrook,IL,USA,"Northbrook,IL,USA","(42.1275267, -87.82895479999999)",42.1275267,-87.82895479999999
2020-07-18 10:30:00,Bel Aire,KS,USA,"Bel Aire,KS,USA","(37.7662306, -97.2625011)",37.7662306,-97.2625011
2020-07-18 09:00:00,Mirror Lake area,UT,USA,"Mirror Lake area,UT,USA","(40.7043916, -110.8888204)",40.7043916,-110.8888204
2020-07-18 08:30:00,Portsmouth,VA,USA,"Portsmouth,VA,USA","(36.8354258, -76.2982742)",36.8354258,-76.2982742
2020-07-18 06:54:00,West Chazy,NY,USA,"West Chazy,NY,USA","(44.8205832, -73.5085082)",44.8205832,-73.5085082
2020-07-18 03:30:00,Red Top Mountain,GA,USA,"Red Top Mountain,GA,USA","(34.1598196, -84.70854659999999)",34.1598196,-84.70854659999999
2020-07-18 03:00:00,Marysville,OH,USA,"Marysville,OH,USA","(40.2364486, -83.3671432)",40.2364486,-83.3671432
2020-07-18 00:00:00,Ogontz,ME,USA,"Ogontz,ME,USA","(45.8203188, -69.71311419999999)",45.8203188,-69.71311419999999
2020-07-18 00:00:00,Whitehall,NY,USA,"Whitehall,NY,USA","(43.5556231, -73.40372339999999)",43.5556231,-73.40372339999999
2020-07-18 00:00:00,Whitehall,NY,USA,"Whitehall,NY,USA","(43.5556231, -73.40372339999999)",43.5556231,-73.40372339999999
2020-07-17 23:55:00,"Bridge Lake, Lone Butte (Canada)",BC,Canada,"Bridge Lake, Lone Butte (Canada),BC,Canada","(51.5232966, -120.7444729)",51.5232966,-120.7444729
2020-07-17 23:30:00,Redmond,OR,USA,"Redmond,OR,USA","(44.2726203, -121.1739212)",44.2726203,-121.1739212
2020-07-17 23:17:00,Nazareth,PA,USA,"Nazareth,PA,USA","(40.740375, -75.3096237)",40.740375,-75.3096237
2020-07-17 22:30:00,Smithville (Canada),ON,Canada,"Smithville (Canada),ON,Canada","(43.09985959999999, -79.5464039)",43.09985959999999,-79.5464039
2020-07-17 22:15:00,Menomonee Falls,WI,USA,"Menomonee Falls,WI,USA","(43.1788967, -88.1173132)",43.1788967,-88.1173132
2020-07-17 22:00:00,Lexington,KY,USA,"Lexington,KY,USA","(38.0405837, -84.5037164)",38.0405837,-84.5037164
2020-07-17 21:40:00,Chaumont,NY,USA,"Chaumont,NY,USA","(44.0669987, -76.1302089)",44.0669987,-76.1302089
2020-07-17 21:00:00,The Colony,TX,USA,"The Colony,TX,USA","(33.0806083, -96.89283089999999)",33.0806083,-96.89283089999999
2020-07-17 19:30:00,Oceanside,CA,USA,"Oceanside,CA,USA","(33.1958696, -117.3794834)",33.1958696,-117.3794834
2020-07-17 10:00:00,Havertown,PA,USA,"Havertown,PA,USA","(39.9763656, -75.3149796)",39.9763656,-75.3149796
2020-07-17 06:35:00,Santa Barbara,CA,USA,"Santa Barbara,CA,USA","(34.4208305, -119.6981901)",34.4208305,-119.6981901
2020-07-17 05:30:00,Hutto,TX,USA,"Hutto,TX,USA","(30.54269949999999, -97.5466702)",30.54269949999999,-97.5466702
2020-07-17 04:30:00,Westland,MI,USA,"Westland,MI,USA","(42.32420399999999, -83.400211)",42.32420399999999,-83.400211
2020-07-16 23:34:00,Hanover,MD,USA,"Hanover,MD,USA","(39.19550419999999, -76.7228227)",39.19550419999999,-76.7228227
2020-07-16 23:09:00,Corpus Christi,TX,USA,"Corpus Christi,TX,USA","(27.8005828, -97.39638099999999)",27.8005828,-97.39638099999999
2020-07-16 23:00:00,Gunnison,CO,USA,"Gunnison,CO,USA","(38.5458246, -106.9253207)",38.5458246,-106.9253207
2020-07-16 22:48:00,Nanaimo (Canada),BC,Canada,"Nanaimo (Canada),BC,Canada","(49.1658836, -123.9400647)",49.1658836,-123.9400647
2020-07-16 22:10:00,Sandy,OR,USA,"Sandy,OR,USA","(45.3973141, -122.2630704)",45.3973141,-122.2630704
2020-07-16 22:00:00,Plano,TX,USA,"Plano,TX,USA","(33.0198431, -96.6988856)",33.0198431,-96.6988856
2020-07-16 22:00:00,Rossmond,CA,USA,"Rossmond,CA,USA","(34.8641446, -118.1634075)",34.8641446,-118.1634075
2020-07-16 21:50:00,Riverside,CA,USA,"Riverside,CA,USA","(33.9806005, -117.3754942)",33.9806005,-117.3754942
2020-07-16 21:15:00,Buckingham,VA,USA,"Buckingham,VA,USA","(37.5518299, -78.55451649999999)",37.5518299,-78.55451649999999
2020-07-16 21:00:00,North Las Vegas,NV,USA,"North Las Vegas,NV,USA","(36.1988592, -115.1175013)",36.1988592,-115.1175013
2020-07-16 20:30:00,Death Valley National Park region,NV,USA,"Death Valley National Park region,NV,USA","(36.5322649, -116.9325408)",36.5322649,-116.9325408
2020-07-16 20:30:00,Dunedin,FL,USA,"Dunedin,FL,USA","(28.0197404, -82.7717684)",28.0197404,-82.7717684
2020-07-16 20:30:00,Paramount,CA,USA,"Paramount,CA,USA","(33.8894598, -118.1597911)",33.8894598,-118.1597911
2020-07-16 20:05:00,Brown Deer,WI,USA,"Brown Deer,WI,USA","(43.1633426, -87.9645321)",43.1633426,-87.9645321
2020-07-16 13:00:00,Medford,OR,USA,"Medford,OR,USA","(42.3265152, -122.8755949)",42.3265152,-122.8755949
2020-07-16 11:08:00,Orem,UT,USA,"Orem,UT,USA","(40.2968979, -111.6946475)",40.2968979,-111.6946475
2020-07-16 10:00:00,Canterbury,CT,USA,"Canterbury,CT,USA","(41.6984319, -71.9709075)",41.6984319,-71.9709075
2020-07-16 06:35:00,Garrettsville,OH,USA,"Garrettsville,OH,USA","(41.2842224, -81.0964856)",41.2842224,-81.0964856
2020-07-15 23:30:00,Devil's Lake,ND,USA,"Devil's Lake,ND,USA","(48.112779, -98.86512019999999)",48.112779,-98.86512019999999
2020-07-15 23:00:00,Not sure outside lubeck,WV,USA,"Not sure outside lubeck,WV,USA","(39.2353534, -81.6312384)",39.2353534,-81.6312384
2020-07-15 23:00:00,Spokane,WA,USA,"Spokane,WA,USA","(47.6587802, -117.4260466)",47.6587802,-117.4260466
2020-07-15 22:30:00,Fort Collins (West of),CO,USA,"Fort Collins (West of),CO,USA","(40.5852602, -105.084423)",40.5852602,-105.084423
2020-07-15 22:30:00,Klamath Falls,OR,USA,"Klamath Falls,OR,USA","(42.224867, -121.7816704)",42.224867,-121.7816704
2020-07-15 22:00:00,Superior,WI,USA,"Superior,WI,USA","(46.7207737, -92.10407959999999)",46.7207737,-92.10407959999999
2020-07-15 21:47:00,Ankeny,IA,USA,"Ankeny,IA,USA","(41.7317884, -93.6001278)",41.7317884,-93.6001278
2020-07-15 21:45:00,Wichita,KS,USA,"Wichita,KS,USA","(37.68717609999999, -97.33005299999999)",37.68717609999999,-97.33005299999999
2020-07-15 21:18:00,Flanders,NJ,USA,"Flanders,NJ,USA","(40.8418677, -74.7161489)",40.8418677,-74.7161489
2020-07-15 21:16:00,Edgewater,NJ,USA,"Edgewater,NJ,USA","(40.8270448, -73.97569399999999)",40.8270448,-73.97569399999999
2020-07-15 21:15:00,Dartmouth,MA,USA,"Dartmouth,MA,USA","(41.6130323, -70.9704787)",41.6130323,-70.9704787
2020-07-15 21:15:00,Ocean Isle Beach,NC,USA,"Ocean Isle Beach,NC,USA","(33.8877282, -78.4364471)",33.8877282,-78.4364471
2020-07-15 21:00:00,Hellertown,PA,USA,"Hellertown,PA,USA","(40.57954369999999, -75.34073459999999)",40.57954369999999,-75.34073459999999
2020-07-15 21:00:00,Lowell,MA,USA,"Lowell,MA,USA","(42.6334247, -71.31617179999999)",42.6334247,-71.31617179999999
2020-07-15 20:45:00,Alden,NY,USA,"Alden,NY,USA","(42.9000596, -78.4919671)",42.9000596,-78.4919671
2020-07-15 20:03:00,Mayfield,NY,USA,"Mayfield,NY,USA","(43.1045171, -74.26485629999999)",43.1045171,-74.26485629999999
2020-07-15 20:00:00,Bury st Ed munds (UK/England),,United Kingdom,"Bury st Ed munds (UK/England),United Kingdom","(52.24690409999999, 0.7112514)",52.24690409999999,0.7112514
2020-07-15 18:50:00,Gordon,WI,USA,"Gordon,WI,USA","(46.2468856, -91.79852179999999)",46.2468856,-91.79852179999999
2020-07-15 17:57:00,Denver,NC,USA,"Denver,NC,USA","(35.5316576, -81.0295793)",35.5316576,-81.0295793
2020-07-15 15:00:00,Glen Mills,PA,USA,"Glen Mills,PA,USA","(39.9016273, -75.5103484)",39.9016273,-75.5103484
2020-07-15 10:20:00,San Antonio,TX,USA,"San Antonio,TX,USA","(29.4251905, -98.4945922)",29.4251905,-98.4945922
2020-07-15 05:00:00,Dayton,OH,USA,"Dayton,OH,USA","(39.7589478, -84.1916069)",39.7589478,-84.1916069
2020-07-15 04:19:00,Virginia Beach,VA,USA,"Virginia Beach,VA,USA","(36.8516437, -75.97921939999999)",36.8516437,-75.97921939999999
2020-07-15 03:45:00,Chillicothe,OH,USA,"Chillicothe,OH,USA","(39.3331197, -82.9824019)",39.3331197,-82.9824019
2020-07-15 03:00:00,Cicero,NY,USA,"Cicero,NY,USA","(43.1763158, -76.1141646)",43.1763158,-76.1141646
