DateTime,City,State,Country,location
2021-11-12 05:46:00,Portage,IN,USA,"Portage,IN,USA"
2021-11-12 00:40:00,Freeburg,IL,USA,"Freeburg,IL,USA"
2021-11-11 23:55:00,Gloucestershire (UK/England),,United Kingdom,"Gloucestershire (UK/England),United Kingdom"
2021-11-11 23:30:00,Fenton,MI,USA,"Fenton,MI,USA"
2021-11-11 23:00:00,Buck Creek,Alberta,Canada,"Buck Creek,Alberta,Canada"
2021-11-11 21:05:00,Southampton,City of Southampton,United Kingdom,"Southampton,City of Southampton,United Kingdom"
2021-11-11 21:00:00,Chesterfield,VA,USA,"Chesterfield,VA,USA"
2021-11-11 20:00:00,Como,NC,USA,"Como,NC,USA"
2021-11-11 19:00:00,Rio Rancho,NM,USA,"Rio Rancho,NM,USA"
2021-11-11 18:30:00,Manchester,NH,USA,"Manchester,NH,USA"
2021-11-11 18:18:00,North Las Vegas,NV,USA,"North Las Vegas,NV,USA"
2021-11-11 18:00:00,Ventura,CA,USA,"Ventura,CA,USA"
2021-11-11 18:00:00,Bethalto,IL,USA,"Bethalto,IL,USA"
2021-11-11 14:20:00,Whittier,CA,USA,"Whittier,CA,USA"
2021-11-11 12:44:00,Eads,TN,USA,"Eads,TN,USA"
2021-11-11 11:00:00,Leavenworth,KS,USA,"Leavenworth,KS,USA"
2021-11-11 10:20:00,Youngstown,OH,USA,"Youngstown,OH,USA"
2021-11-11 09:30:00,Columbus,GA,USA,"Columbus,GA,USA"
2021-11-11 09:00:00,Taipei (Taiwan),Taipei,Taiwan,"Taipei (Taiwan),Taipei,Taiwan"
2021-11-11 08:30:00,Jonesboro,AR,USA,"Jonesboro,AR,USA"
2021-11-11 05:38:00,Lexington,VA,USA,"Lexington,VA,USA"
2021-11-11 00:28:00,Fountain Inn,SC,USA,"Fountain Inn,SC,USA"
2021-11-10 22:00:00,Woodbury,CT,USA,"Woodbury,CT,USA"
2021-11-10 22:00:00,Fulton,KY,USA,"Fulton,KY,USA"
2021-11-10 21:30:00,New Haven (not sure),CT,USA,"New Haven (not sure),CT,USA"
2021-11-10 20:11:00,Basalt/ Carbondale/ Glenwood Springs,CO,USA,"Basalt/ Carbondale/ Glenwood Springs,CO,USA"
2021-11-10 18:47:00,Marion,IN,USA,"Marion,IN,USA"
2021-11-10 16:00:00,Augusta,ME,USA,"Augusta,ME,USA"
2021-11-10 11:45:00,Ashford (UK/England),,United Kingdom,"Ashford (UK/England),United Kingdom"
2021-11-10 09:06:00,Cary,NC,USA,"Cary,NC,USA"
2021-11-10 03:31:00,Jackson,TN,USA,"Jackson,TN,USA"
2021-11-09 20:48:00,Ceuse (France),,France,"Ceuse (France),France"
2021-11-09 20:25:00,Richfield,WI,USA,"Richfield,WI,USA"
2021-11-09 20:00:00,Clemson,SC,USA,"Clemson,SC,USA"
2021-11-09 05:25:00,Hope Valley,RI,USA,"Hope Valley,RI,USA"
2021-11-09 00:00:00,Silver Creek,GA,USA,"Silver Creek,GA,USA"
2021-11-08 21:30:00,Indianapolis (near),TN,USA,"Indianapolis (near),TN,USA"
2021-11-08 20:00:00,Hubbard,OH,USA,"Hubbard,OH,USA"
2021-11-08 17:54:00,Bremerton,WA,USA,"Bremerton,WA,USA"
2021-11-08 15:00:00,Lebanan,TN,USA,"Lebanan,TN,USA"
2021-11-08 08:05:00,Birdseye,IN,USA,"Birdseye,IN,USA"
2021-11-08 06:49:00,Morganto,NC,USA,"Morganto,NC,USA"
2021-11-08 03:59:00,Port Angeles,WA,USA,"Port Angeles,WA,USA"
2021-11-07 21:52:00,Alexandria,VA,USA,"Alexandria,VA,USA"
2021-11-07 20:00:00,Hubbard,PA,USA,"Hubbard,PA,USA"
2021-11-07 19:16:00,Los Altos,CA,USA,"Los Altos,CA,USA"
2021-11-07 18:20:00,Greenfield,IN,USA,"Greenfield,IN,USA"
2021-11-07 18:15:00,Dickinson,TX,USA,"Dickinson,TX,USA"
2021-11-07 17:47:00,St. Louis,MO,USA,"St. Louis,MO,USA"
2021-11-07 15:30:00,Kansas City,KS,USA,"Kansas City,KS,USA"
2021-11-07 09:42:00,San Francisco,CA,USA,"San Francisco,CA,USA"
2021-11-07 08:08:00,Jonesboro,AR,USA,"Jonesboro,AR,USA"
2021-11-07 06:47:00,Laurelville,OH,USA,"Laurelville,OH,USA"
2021-11-07 02:00:00,Holland,MI,USA,"Holland,MI,USA"
2021-11-06 22:15:00,Albany,OR,USA,"Albany,OR,USA"
2021-11-06 22:10:00,Highland,NY,USA,"Highland,NY,USA"
2021-11-06 22:03:00,Broomall,PA,USA,"Broomall,PA,USA"
2021-11-06 21:30:00,"Sellersville/Perkasie, PA",PA,USA,"Sellersville/Perkasie, PA,PA,USA"
2021-11-06 20:25:00,Miramar,FL,USA,"Miramar,FL,USA"
2021-11-06 19:30:00,Southington,CT,USA,"Southington,CT,USA"
2021-11-06 19:29:00,Bayville,NJ,USA,"Bayville,NJ,USA"
2021-11-06 19:25:00,Longmont,CO,USA,"Longmont,CO,USA"
2021-11-06 19:00:00,Tulalip,WA,USA,"Tulalip,WA,USA"
2021-11-06 18:45:00,Lawrence,KS,USA,"Lawrence,KS,USA"
2021-11-06 17:45:00,San Juan (Puerto Rico),PR,Puerto Rico,"San Juan (Puerto Rico),PR,Puerto Rico"
2021-11-06 14:00:00,Abilene,TX,USA,"Abilene,TX,USA"
2021-11-06 09:30:00,Boulder,CO,USA,"Boulder,CO,USA"
2021-11-06 09:16:00,Boise,ID,USA,"Boise,ID,USA"
2021-11-05 19:00:00,Bearsville,NY,USA,"Bearsville,NY,USA"
2021-11-05 18:00:00,Terra Alta,WV,USA,"Terra Alta,WV,USA"
2021-11-05 17:08:00,Minneapolis,MN,USA,"Minneapolis,MN,USA"
2021-11-05 16:20:00,Denver,CO,USA,"Denver,CO,USA"
2021-11-05 01:30:00,Cincinnati,OH,USA,"Cincinnati,OH,USA"
2021-11-04 21:45:00,Jonesborough,TN,USA,"Jonesborough,TN,USA"
2021-11-04 19:40:00,Big Pine,CA,USA,"Big Pine,CA,USA"
2021-11-04 19:00:00,St. Paul,NE,USA,"St. Paul,NE,USA"
2021-11-04 18:35:00,South Kingstown,RI,USA,"South Kingstown,RI,USA"
2021-11-04 16:25:00,Pine City,NY,USA,"Pine City,NY,USA"
2021-11-04 04:51:00,Elizabeth,CO,USA,"Elizabeth,CO,USA"
2021-11-03 19:45:00,Cheshire,CT,USA,"Cheshire,CT,USA"
2021-11-03 04:14:00,Boise,ID,USA,"Boise,ID,USA"
2021-11-02 21:04:00,Star Valley,AZ,USA,"Star Valley,AZ,USA"
2021-11-02 20:44:00,Portage,IN,USA,"Portage,IN,USA"
2021-11-02 17:00:00,Grandview,WA,USA,"Grandview,WA,USA"
2021-11-02 17:00:00,Trenton,NJ,USA,"Trenton,NJ,USA"
2021-11-02 12:00:00,Warren,RI,USA,"Warren,RI,USA"
2021-11-02 08:03:00,Lagrange,GA,USA,"Lagrange,GA,USA"
2021-11-02 03:01:00,Coatesville,PA,USA,"Coatesville,PA,USA"
2021-11-01 22:00:00,Richford,NY,USA,"Richford,NY,USA"
2021-11-01 22:00:00,New York City (Brooklyn),NY,USA,"New York City (Brooklyn),NY,USA"
2021-11-01 21:30:00,Palmer,MA,USA,"Palmer,MA,USA"
2021-11-01 21:00:00,Flowery branch,GA,USA,"Flowery branch,GA,USA"
2021-11-01 21:00:00,New Paltz,NY,USA,"New Paltz,NY,USA"
2021-11-01 20:35:00,Karnatakaa (Chamarajanagar)(India),,India,"Karnatakaa (Chamarajanagar)(India),India"
2021-11-01 20:00:00,Tucson,AZ,USA,"Tucson,AZ,USA"
2021-11-01 16:00:00,Eau Claire,WI,USA,"Eau Claire,WI,USA"
2021-11-01 14:02:00,Wadsworth,IL,USA,"Wadsworth,IL,USA"
2021-11-01 13:00:00,Zoar (Small town in america),OH,USA,"Zoar (Small town in america),OH,USA"
2021-11-01 03:30:00,Buna,TX,USA,"Buna,TX,USA"
2021-11-01 00:54:00,Buffalo,NY,USA,"Buffalo,NY,USA"
2021-10-31 21:25:00,Tucson,AZ,USA,"Tucson,AZ,USA"
2021-10-31 21:00:00,Surprise,AZ,USA,"Surprise,AZ,USA"
2021-10-31 19:00:00,Charles City,VA,USA,"Charles City,VA,USA"
2021-10-31 10:21:00,Idaho Springs,CO,USA,"Idaho Springs,CO,USA"
2021-10-31 07:48:00,Goshen,KY,USA,"Goshen,KY,USA"
2021-10-31 06:43:00,West Des Moines,IA,USA,"West Des Moines,IA,USA"
2021-10-31 01:01:00,NASA space agency,NV,USA,"NASA space agency,NV,USA"
2021-10-31 01:00:00,Gulfport,MS,USA,"Gulfport,MS,USA"
2021-10-31 00:45:00,Naples,FL,USA,"Naples,FL,USA"
2021-10-31 00:09:00,Bismarck,ND,USA,"Bismarck,ND,USA"
2021-10-30 22:28:00,La Conner,WA,USA,"La Conner,WA,USA"
2021-10-30 21:35:00,Dunbartionshire (UK/Scotland),,United Kingdom,"Dunbartionshire (UK/Scotland),United Kingdom"
2021-10-30 21:30:00,Loch Lomond (UK/Scotland),West Dunbartonshire,United Kingdom,"Loch Lomond (UK/Scotland),West Dunbartonshire,United Kingdom"
2021-10-30 20:00:00,Tucson,AZ,USA,"Tucson,AZ,USA"
2021-10-30 19:10:00,Cary,NC,USA,"Cary,NC,USA"
2021-10-30 19:00:00,Apex,NC,USA,"Apex,NC,USA"
2021-10-30 18:00:00,Surrey (Canada),BC,Canada,"Surrey (Canada),BC,Canada"
2021-10-30 16:30:00,Tahlequah,OK,USA,"Tahlequah,OK,USA"
2021-10-30 15:38:00,Port Angeles,WA,USA,"Port Angeles,WA,USA"
2021-10-30 07:37:00,Janesville,WI,USA,"Janesville,WI,USA"
2021-10-30 04:36:00,Jonesboro,AR,USA,"Jonesboro,AR,USA"
2021-10-29 23:00:00,Portland,OR,USA,"Portland,OR,USA"
2021-10-29 22:00:00,Edison,NJ,USA,"Edison,NJ,USA"
2021-10-29 20:10:00,Owasso,OK,USA,"Owasso,OK,USA"
2021-10-29 20:00:00,Concord,NC,USA,"Concord,NC,USA"
2021-10-29 19:00:00,Phoenix,AZ,USA,"Phoenix,AZ,USA"
2021-10-29 19:00:00,Plymouth,NH,USA,"Plymouth,NH,USA"
2021-10-29 19:00:00,Barnes,KS,USA,"Barnes,KS,USA"
2021-10-29 16:10:00,Tyrone,CO,USA,"Tyrone,CO,USA"
2021-10-29 10:45:00,Katy,TX,USA,"Katy,TX,USA"
2021-10-29 10:21:00,Portland,OR,USA,"Portland,OR,USA"
2021-10-29 09:25:00,Soldotna,AK,USA,"Soldotna,AK,USA"
2021-10-29 09:25:00,Soldotna,AK,USA,"Soldotna,AK,USA"
2021-10-29 07:57:00,Boise,ID,USA,"Boise,ID,USA"
2021-10-29 02:45:00,Richland,WA,USA,"Richland,WA,USA"
2021-10-28 20:00:00,Oaxaca City (Mexico),,Mexico,"Oaxaca City (Mexico),Mexico"
2021-10-28 20:00:00,Oaxaca City (Mexico),,Mexico,"Oaxaca City (Mexico),Mexico"
2021-10-28 19:45:00,Clearwater,FL,USA,"Clearwater,FL,USA"
2021-10-28 19:15:00,Enfield,NH,USA,"Enfield,NH,USA"
2021-10-28 09:46:00,Independence,MO,USA,"Independence,MO,USA"
2021-10-28 07:40:00,Union,,USA,"Union,USA"
2021-10-28 06:40:00,Macedon,NY,USA,"Macedon,NY,USA"
2021-10-28 03:00:00,Sherbrooke (Canada),QC,Canada,"Sherbrooke (Canada),QC,Canada"
2021-10-27 21:15:00,Winston,GA,USA,"Winston,GA,USA"
2021-10-27 19:50:00,Las Animas County,CO,USA,"Las Animas County,CO,USA"
2021-10-27 19:35:00,Emporium,PA,USA,"Emporium,PA,USA"
2021-10-27 19:30:00,Murrells Inlet,SC,USA,"Murrells Inlet,SC,USA"
2021-10-27 19:15:00,Exton,PA,USA,"Exton,PA,USA"
2021-10-27 19:12:00,Layton,UT,USA,"Layton,UT,USA"
2021-10-27 18:56:00,Bristow,VA,USA,"Bristow,VA,USA"
2021-10-27 18:15:00,College Grove,TN,USA,"College Grove,TN,USA"
2021-10-27 17:51:00,Sherman Oaks,CA,USA,"Sherman Oaks,CA,USA"
2021-10-27 14:40:00,Wylie,TX,USA,"Wylie,TX,USA"
2021-10-27 11:00:00,South Lee,MA,USA,"South Lee,MA,USA"
2021-10-27 09:00:00,Cicero,IL,USA,"Cicero,IL,USA"
2021-10-27 00:00:00,Clovis,NM,USA,"Clovis,NM,USA"
2021-10-26 23:40:00,St. Louis,MO,USA,"St. Louis,MO,USA"
2021-10-26 23:00:00,Marco Island,FL,USA,"Marco Island,FL,USA"
2021-10-26 20:00:00,Matthews,NC,USA,"Matthews,NC,USA"
2021-10-26 11:00:00,Frederiksted St> Croix USVI,United States Virgin Islands,USA,"Frederiksted St> Croix USVI,United States Virgin Islands,USA"
2021-10-26 10:34:00,Garrettsville,OH,USA,"Garrettsville,OH,USA"
2021-10-26 09:30:00,Gaston,SC,USA,"Gaston,SC,USA"
2021-10-26 05:15:00,San Jose,CA,USA,"San Jose,CA,USA"
2021-10-25 20:45:00,Boca Raton,FL,USA,"Boca Raton,FL,USA"
2021-10-25 20:45:00,Boca Raton,FL,USA,"Boca Raton,FL,USA"
2021-10-25 20:24:00,Sykesville,MD,USA,"Sykesville,MD,USA"
2021-10-25 20:00:00,Mahwah,NJ,USA,"Mahwah,NJ,USA"
2021-10-25 19:00:00,Burney,CA,USA,"Burney,CA,USA"
2021-10-25 17:18:00,Corpus Christi,TX,USA,"Corpus Christi,TX,USA"
2021-10-25 15:23:00,Garrettsville,OH,USA,"Garrettsville,OH,USA"
2021-10-25 07:20:00,Joliet,IL,USA,"Joliet,IL,USA"
2021-10-25 06:37:00,Indianapolis,IN,USA,"Indianapolis,IN,USA"
2021-10-24 20:00:00,Stamford,CT,USA,"Stamford,CT,USA"
2021-10-24 15:00:00,Austin area (near),TX,USA,"Austin area (near),TX,USA"
2021-10-24 13:37:00,Kansas City,MO,USA,"Kansas City,MO,USA"
2021-10-24 12:04:00,Clifton,NJ,USA,"Clifton,NJ,USA"
2021-10-24 12:00:00,Brisbane (Australia),,Australia,"Brisbane (Australia),Australia"
2021-10-24 05:43:00,Dennis,MA,USA,"Dennis,MA,USA"
2021-10-24 03:45:00,Boone,NC,USA,"Boone,NC,USA"
2021-10-24 02:30:00,Fortuna,CA,USA,"Fortuna,CA,USA"
2021-10-23 21:45:00,Crown Point,IN,USA,"Crown Point,IN,USA"
2021-10-23 21:44:00,Fresno,CA,USA,"Fresno,CA,USA"
2021-10-23 20:28:00,Pompton Lakes,NJ,USA,"Pompton Lakes,NJ,USA"
2021-10-23 19:10:00,Flagstaff,AZ,USA,"Flagstaff,AZ,USA"
2021-10-23 18:00:00,Plymouth,WI,USA,"Plymouth,WI,USA"
2021-10-23 06:20:00,West Suffield,CT,USA,"West Suffield,CT,USA"
2021-10-23 03:30:00,Garland,TX,USA,"Garland,TX,USA"
2021-10-22 23:00:00,Hebron,IN,USA,"Hebron,IN,USA"
2021-10-22 22:54:00,Rossburg,OH,USA,"Rossburg,OH,USA"
2021-10-22 21:45:00,Bergenfield,NJ,USA,"Bergenfield,NJ,USA"
2021-10-22 19:00:00,Hamilton,NJ,USA,"Hamilton,NJ,USA"
2021-10-22 15:25:00,Sioux Falls,SD,USA,"Sioux Falls,SD,USA"
2021-10-22 15:00:00,Winston Salem,NC,USA,"Winston Salem,NC,USA"
2021-10-21 20:30:00,Tonganoxie,KS,USA,"Tonganoxie,KS,USA"
2021-10-21 20:21:00,Shoreline,WA,USA,"Shoreline,WA,USA"
2021-10-21 20:05:00,Fort Worth,TX,USA,"Fort Worth,TX,USA"
2021-10-21 19:00:00,Redmond,OR,USA,"Redmond,OR,USA"
2021-10-21 19:00:00,Gulf Shores,AL,USA,"Gulf Shores,AL,USA"
2021-10-21 07:35:00,Princeton Jct,NJ,USA,"Princeton Jct,NJ,USA"
2021-10-21 07:35:00,Princeton Jct,NJ,USA,"Princeton Jct,NJ,USA"
2021-10-21 06:58:00,Premont,TX,USA,"Premont,TX,USA"
2021-10-21 05:20:00,Hallandale Beach,FL,USA,"Hallandale Beach,FL,USA"
2021-10-20 22:00:00,Sartell,MN,USA,"Sartell,MN,USA"
2021-10-20 22:00:00,Buckner,MO,USA,"Buckner,MO,USA"
2021-10-20 21:24:00,Flat Rock,NC,USA,"Flat Rock,NC,USA"
2021-10-20 20:30:00,Sedona,AZ,USA,"Sedona,AZ,USA"
2021-10-20 20:10:00,Norman,OK,USA,"Norman,OK,USA"
2021-10-20 20:00:00,Alamagordo,NM,USA,"Alamagordo,NM,USA"
2021-10-20 19:33:00,Mokena,IL,USA,"Mokena,IL,USA"
2021-10-20 16:15:00,Mandeville,LA,USA,"Mandeville,LA,USA"
2021-10-20 11:33:00,Malden,MA,USA,"Malden,MA,USA"
2021-10-20 07:50:00,Ottawa,IL,USA,"Ottawa,IL,USA"
2021-10-20 07:24:00,Milton,GA,USA,"Milton,GA,USA"
2021-10-20 07:20:00,Jacksonville,FL,USA,"Jacksonville,FL,USA"
2021-10-20 07:00:00,Chicago,IL,USA,"Chicago,IL,USA"
2021-10-20 03:00:00,Gronau (Germany),,Germany,"Gronau (Germany),Germany"
2021-10-19 16:48:00,Ft Worth,TX,USA,"Ft Worth,TX,USA"
2021-10-19 16:00:00,Cleveland Heights,OH,USA,"Cleveland Heights,OH,USA"
2021-10-19 15:19:00,Rochester,Kent,United Kingdom,"Rochester,Kent,United Kingdom"
2021-10-19 13:30:00,Bolingbrook,IL,USA,"Bolingbrook,IL,USA"
2021-10-19 12:49:00,Williamstown,MA,USA,"Williamstown,MA,USA"
2021-10-19 03:11:00,Toms River,NJ,USA,"Toms River,NJ,USA"
2021-10-19 00:00:00,Southampton,PA,USA,"Southampton,PA,USA"
2021-10-18 00:00:00,Wagga Wagga (Australia),,Australia,"Wagga Wagga (Australia),Australia"
2021-10-18 23:30:00,Thousand Oaks,CA,USA,"Thousand Oaks,CA,USA"
2021-10-18 21:38:00,Ardoch,ND,USA,"Ardoch,ND,USA"
2021-10-18 19:40:00,Charlotte,NC,USA,"Charlotte,NC,USA"
2021-10-18 18:43:00,South San Francisco,CA,USA,"South San Francisco,CA,USA"
2021-10-18 18:09:00,King of Prussia,PA,USA,"King of Prussia,PA,USA"
2021-10-18 17:00:00,Hebron,IN,USA,"Hebron,IN,USA"
2021-10-18 17:00:00,Springfield,MO,USA,"Springfield,MO,USA"
2021-10-18 15:30:00,Katy,TX,USA,"Katy,TX,USA"
2021-10-18 06:20:00,Springfield,MO,USA,"Springfield,MO,USA"
2021-10-17 23:00:00,Rockville,MD,USA,"Rockville,MD,USA"
2021-10-17 22:39:00,Chandler/Maricopa County,AZ,USA,"Chandler/Maricopa County,AZ,USA"
2021-10-17 21:00:00,Walkill,NY,USA,"Walkill,NY,USA"
2021-10-17 20:40:00,Hobart (Australia),,Australia,"Hobart (Australia),Australia"
2021-10-17 19:42:00,Lima,OH,USA,"Lima,OH,USA"
2021-10-17 17:11:00,Cincinnati,OH,USA,"Cincinnati,OH,USA"
2021-10-17 16:48:00,Denver,CO,USA,"Denver,CO,USA"
2021-10-17 14:49:00,Nadia (India),,India,"Nadia (India),India"
2021-10-17 14:00:00,Kansas City,MO,USA,"Kansas City,MO,USA"
2021-10-17 06:47:00,Laurelville,OH,USA,"Laurelville,OH,USA"
2021-10-16 22:57:00,Cypress,TX,USA,"Cypress,TX,USA"
2021-10-16 17:00:00,Sumter,SC,USA,"Sumter,SC,USA"
2021-10-16 15:41:00,Utica,NY,USA,"Utica,NY,USA"
2021-10-16 10:30:00,Taos,NM,USA,"Taos,NM,USA"
2021-10-16 06:35:00,Youngstown,OH,USA,"Youngstown,OH,USA"
2021-10-16 06:20:00,Wellton,AZ,USA,"Wellton,AZ,USA"
2021-10-16 02:30:00,Strafford,MO,USA,"Strafford,MO,USA"
2021-10-15 23:15:00,fenton,MO,USA,"fenton,MO,USA"
2021-10-15 21:42:00,Oklahoma,OK,USA,"Oklahoma,OK,USA"
2021-10-15 20:00:00,Aventura (N.Miami Beach),FL,USA,"Aventura (N.Miami Beach),FL,USA"
2021-10-15 20:00:00,Rainbow City,AL,USA,"Rainbow City,AL,USA"
2021-10-15 19:35:00,Manchester,NH,USA,"Manchester,NH,USA"
2021-10-15 19:00:00,Seattle,WA,USA,"Seattle,WA,USA"
2021-10-15 19:00:00,New York City,NY,USA,"New York City,NY,USA"
2021-10-15 15:45:00,Phoenix,AZ,USA,"Phoenix,AZ,USA"
2021-10-15 11:04:00,Idaho national forest,ID,USA,"Idaho national forest,ID,USA"
2021-10-15 05:18:00,Jonesboro,AR,USA,"Jonesboro,AR,USA"
2021-10-15 01:05:00,Redondo Beach,CA,USA,"Redondo Beach,CA,USA"
2021-10-14 22:40:00,Dickson City,PA,USA,"Dickson City,PA,USA"
2021-10-14 21:00:00,Beverly Hills,CA,USA,"Beverly Hills,CA,USA"
2021-10-14 19:38:00,Murrieta,CA,USA,"Murrieta,CA,USA"
2021-10-14 19:12:00,Spencerville,IN,USA,"Spencerville,IN,USA"
2021-10-14 17:14:00,Mechanicsburg,PA,USA,"Mechanicsburg,PA,USA"
2021-10-14 13:00:00,Manitowoc,WI,USA,"Manitowoc,WI,USA"
2021-10-14 11:30:00,Hamilton Township,NJ,USA,"Hamilton Township,NJ,USA"
2021-10-14 02:02:00,Osterville,MA,USA,"Osterville,MA,USA"
2021-10-13 20:15:00,Madison,OH,USA,"Madison,OH,USA"
2021-10-13 19:20:00,Nemo,TX,USA,"Nemo,TX,USA"
2021-10-12 19:12:00,Arvada,CO,USA,"Arvada,CO,USA"
2021-10-12 19:00:00,Labadieville,LA,USA,"Labadieville,LA,USA"
2021-10-12 11:20:00,Tuncurry (Australia),,Australia,"Tuncurry (Australia),Australia"
2021-10-12 00:00:00,Newport News,VA,USA,"Newport News,VA,USA"
2021-10-11 18:40:00,Greenwich,CT,USA,"Greenwich,CT,USA"
2021-10-11 15:04:00,Pine City,NY,USA,"Pine City,NY,USA"
2021-10-11 14:36:00,Deep River,ON,USA,"Deep River,ON,USA"
2021-10-11 13:55:00,Georgetown,TX,USA,"Georgetown,TX,USA"
2021-10-11 13:34:00,Vernal,UT,USA,"Vernal,UT,USA"
2021-10-11 08:04:00,Franklin,TN,USA,"Franklin,TN,USA"
2021-10-10 23:02:00,Sale,Manchester,United Kingdom,"Sale,Manchester,United Kingdom"
2021-10-10 23:00:00,Hadley,KY,USA,"Hadley,KY,USA"
2021-10-10 22:30:00,Corona,CA,USA,"Corona,CA,USA"
2021-10-10 22:05:00,Jacksonville,FL,USA,"Jacksonville,FL,USA"
2021-10-10 22:00:00,Prospect,CT,USA,"Prospect,CT,USA"
2021-10-10 21:23:00,Lubbock,TX,USA,"Lubbock,TX,USA"
2021-10-10 20:52:00,Fort Myers Beach,FL,USA,"Fort Myers Beach,FL,USA"
2021-10-10 19:13:00,Dublin,OH,USA,"Dublin,OH,USA"
2021-10-10 19:13:00,Gardendale,AL,USA,"Gardendale,AL,USA"
2021-10-10 19:03:00,Lacey,WA,USA,"Lacey,WA,USA"
2021-10-10 18:20:00,Wichita,KS,USA,"Wichita,KS,USA"
2021-10-10 15:00:00,San Jose,CA,USA,"San Jose,CA,USA"
2021-10-09 23:00:00,Brandon,FL,USA,"Brandon,FL,USA"
2021-10-09 20:45:00,Hazlehurst,GA,USA,"Hazlehurst,GA,USA"
2021-10-09 19:15:00,La Palma (Canary Islands),,Spain,"La Palma (Canary Islands),Spain"
2021-10-09 14:47:00,Upper Marlboro,MD,USA,"Upper Marlboro,MD,USA"
2021-10-09 13:23:00,Houston,TX,USA,"Houston,TX,USA"
2021-10-09 13:23:00,Houston,TX,USA,"Houston,TX,USA"
2021-10-09 07:54:00,Simi Valley,CA,USA,"Simi Valley,CA,USA"
2021-10-09 06:16:00,Henrico,NC,USA,"Henrico,NC,USA"
2021-10-09 05:26:00,Midwest City,OK,USA,"Midwest City,OK,USA"
2021-10-09 03:53:00,Eads,TN,USA,"Eads,TN,USA"
2021-10-08 22:00:00,Albertville,AL,USA,"Albertville,AL,USA"
2021-10-08 21:35:00,Union City,OK,USA,"Union City,OK,USA"
2021-10-08 21:00:00,Ellisville,MO,USA,"Ellisville,MO,USA"
2021-10-08 20:40:00,Longville,MN,USA,"Longville,MN,USA"
2021-10-08 20:30:00,Derby,VT,USA,"Derby,VT,USA"
2021-10-08 18:37:00,Oaklandon,IN,USA,"Oaklandon,IN,USA"
2021-10-08 17:45:00,Avoca,NY,USA,"Avoca,NY,USA"
2021-10-08 02:00:00,Loganville,GA,USA,"Loganville,GA,USA"
2021-10-08 00:00:00,Austin,TX,USA,"Austin,TX,USA"
2021-10-07 23:38:00,Fort Worth,TX,USA,"Fort Worth,TX,USA"
2021-10-07 20:30:00,Hellertown,PA,USA,"Hellertown,PA,USA"
2021-10-07 20:24:00,Cincinnatus,NY,USA,"Cincinnatus,NY,USA"
2021-10-07 19:50:00,Bridgeport,CT,USA,"Bridgeport,CT,USA"
2021-10-07 19:30:00,Slidell,LA,USA,"Slidell,LA,USA"
2021-10-07 16:00:00,Long Beach,CA,USA,"Long Beach,CA,USA"
2021-10-07 09:58:00,Hakui City (Japan),,Japan,"Hakui City (Japan),Japan"
2021-10-06 23:55:00,Sydney (Australia),,Australia,"Sydney (Australia),Australia"
2021-10-06 22:01:00,Cincinnati,OH,USA,"Cincinnati,OH,USA"
2021-10-06 20:15:00,Prim,AR,USA,"Prim,AR,USA"
2021-10-06 20:03:00,Kent,OH,USA,"Kent,OH,USA"
2021-10-06 19:32:00,Youngstown,OH,USA,"Youngstown,OH,USA"
2021-10-06 19:30:00,Ottawa (Canada),ON,Canada,"Ottawa (Canada),ON,Canada"
2021-10-06 19:00:00,Makawao,HI,USA,"Makawao,HI,USA"
2021-10-06 18:20:00,Springfield,MA,USA,"Springfield,MA,USA"
2021-10-06 16:03:00,Payson,IL,USA,"Payson,IL,USA"
2021-10-06 15:50:00,Los Angeles,CA,USA,"Los Angeles,CA,USA"
2021-10-06 00:55:00,Kirkland Lake (Canada),ON,Canada,"Kirkland Lake (Canada),ON,Canada"
2021-10-05 21:30:00,Spokane,WA,USA,"Spokane,WA,USA"
2021-10-05 21:00:00,Helper,UT,USA,"Helper,UT,USA"
2021-10-05 19:45:00,Los Angeles,CA,USA,"Los Angeles,CA,USA"
2021-10-05 19:42:00,Mckinney,TX,USA,"Mckinney,TX,USA"
2021-10-05 18:11:00,Plantersville,MS,USA,"Plantersville,MS,USA"
2021-10-05 02:15:00,Cerro Gordo,NC,USA,"Cerro Gordo,NC,USA"
2021-10-05 01:25:00,Mt. Vernon,KS,USA,"Mt. Vernon,KS,USA"
2021-10-04 21:45:00,Aurora,CO,USA,"Aurora,CO,USA"
2021-10-04 20:53:00,Los Angeles,CA,USA,"Los Angeles,CA,USA"
2021-10-04 20:21:00,Burbank,CA,USA,"Burbank,CA,USA"
2021-10-04 19:21:00,Garden Grove,CA,USA,"Garden Grove,CA,USA"
2021-10-04 18:00:00,Lambton washington,City of Sunderland,United Kingdom,"Lambton washington,City of Sunderland,United Kingdom"
2021-10-04 17:30:00,St. Augustine,FL,USA,"St. Augustine,FL,USA"
2021-10-04 15:45:00,Sow Low,AZ,USA,"Sow Low,AZ,USA"
2021-10-04 14:23:00,Arnold,MO,USA,"Arnold,MO,USA"
2021-10-04 06:45:00,Tampa,FL,USA,"Tampa,FL,USA"
2021-10-04 03:57:00,Los Altos,CA,USA,"Los Altos,CA,USA"
2021-10-04 03:05:00,Okotoks,AB,Canada,"Okotoks,AB,Canada"
2021-10-04 00:00:00,Highlands Ranch,CO,USA,"Highlands Ranch,CO,USA"
